# interpolation 
# x qspline integ deriv
2.059 -0.458335 0.995668 -0.492338
2.06 -0.45884 0.995214 -0.517638
2.061 -0.45937 0.99476 -0.542524
2.062 -0.459925 0.994306 -0.566996
2.063 -0.460504 0.993852 -0.591053
2.064 -0.461107 0.993398 -0.614696
2.065 -0.461733 0.992944 -0.637925
2.066 -0.462383 0.99249 -0.66074
2.067 -0.463055 0.992036 -0.68314
2.068 -0.463749 0.991582 -0.705127
2.069 -0.464465 0.991128 -0.726699
2.07 -0.465202 0.990674 -0.747856
2.071 -0.465961 0.99022 -0.7686
2.072 -0.466739 0.989766 -0.788929
2.073 -0.467538 0.989312 -0.808844
2.074 -0.468357 0.988858 -0.828345
2.075 -0.469195 0.988404 -0.847431
2.076 -0.470052 0.98795 -0.866104
2.077 -0.470927 0.987496 -0.884362
2.078 -0.47182 0.987042 -0.902206
2.079 -0.472731 0.986588 -0.919635
2.08 -0.473659 0.986134 -0.93665
2.081 -0.474604 0.98568 -0.953251
2.082 -0.475566 0.985226 -0.969438
2.083 -0.476543 0.984772 -0.985211
2.084 -0.477536 0.984318 -1.00057
2.085 -0.478544 0.983864 -1.01551
2.086 -0.479567 0.98341 -1.03004
2.087 -0.480604 0.982956 -1.04416
2.088 -0.481655 0.982502 -1.05786
2.089 -0.48272 0.982048 -1.07115
2.09 -0.483797 0.981594 -1.08402
2.091 -0.484887 0.98114 -1.09648
2.092 -0.48599 0.980686 -1.10852
2.093 -0.487104 0.980232 -1.12015
2.094 -0.48823 0.979778 -1.13137
2.095 -0.489367 0.979324 -1.14217
2.096 -0.490514 0.97887 -1.15256
2.097 -0.491672 0.978416 -1.16253
2.098 -0.492839 0.977962 -1.17209
2.099 -0.494016 0.977508 -1.18123
2.1 -0.495202 0.977054 -1.18996
2.101 -0.496396 0.9766 -1.19828
2.102 -0.497598 0.976146 -1.20618
2.103 -0.498808 0.975692 -1.21367
2.104 -0.500025 0.975238 -1.22074
2.105 -0.501249 0.974784 -1.2274
2.106 -0.50248 0.97433 -1.23365
2.107 -0.503716 0.973876 -1.23948
2.108 -0.504959 0.973422 -1.24489
2.109 -0.506206 0.972968 -1.24989
2.11 -0.507458 0.972514 -1.25448
2.111 -0.508715 0.972061 -1.25866
2.112 -0.509976 0.971607 -1.26242
2.113 -0.51124 0.971153 -1.26576
2.114 -0.512507 0.970699 -1.26869
2.115 -0.513777 0.970245 -1.27121
2.116 -0.515049 0.969791 -1.27331
2.117 -0.516323 0.969337 -1.275
2.118 -0.517599 0.968883 -1.27627
2.119 -0.518876 0.968429 -1.27713
2.12 -0.520153 0.967975 -1.27758
2.121 -0.521431 0.967521 -1.27761
2.122 -0.522708 0.967067 -1.27723
2.123 -0.523985 0.966613 -1.27643
2.124 -0.525261 0.966159 -1.27522
2.125 -0.526535 0.965705 -1.27359
2.126 -0.527808 0.965251 -1.27155
2.127 -0.529078 0.964797 -1.2691
2.128 -0.530346 0.964343 -1.26623
2.129 -0.531611 0.963889 -1.26294
2.13 -0.532872 0.963435 -1.25925
2.131 -0.534129 0.962981 -1.25514
2.132 -0.535382 0.962527 -1.25061
2.133 -0.53663 0.962073 -1.24567
2.134 -0.537873 0.961619 -1.24032
2.135 -0.539111 0.961165 -1.23455
2.136 -0.540342 0.960711 -1.22836
2.137 -0.541567 0.960257 -1.22177
2.138 -0.542786 0.959803 -1.21476
2.139 -0.543997 0.959349 -1.20733
2.14 -0.5452 0.958895 -1.19949
2.141 -0.546395 0.958441 -1.19124
2.142 -0.547582 0.957987 -1.18257
2.143 -0.54876 0.957533 -1.17349
2.144 -0.549929 0.957079 -1.16399
2.145 -0.551088 0.956625 -1.15408
2.146 -0.552237 0.956171 -1.14375
2.147 -0.553376 0.955717 -1.13302
2.148 -0.554503 0.955263 -1.12186
2.149 -0.555619 0.954809 -1.11029
2.15 -0.556724 0.954355 -1.09831
2.151 -0.557816 0.953901 -1.08592
2.152 -0.558895 0.953447 -1.0731
2.153 -0.559962 0.952993 -1.05988
2.154 -0.561015 0.952539 -1.04624
2.155 -0.562054 0.952085 -1.03219
2.156 -0.563079 0.951631 -1.01772
2.157 -0.564089 0.951177 -1.00284
2.158 -0.565085 0.950723 -0.987542
2.159 -0.566064 0.950269 -0.971832
2.16 -0.567028 0.949815 -0.955707
2.161 -0.567976 0.949361 -0.939168
2.162 -0.568906 0.948907 -0.922215
2.163 -0.56982 0.948453 -0.904848
2.164 -0.570716 0.947999 -0.887066
2.165 -0.571594 0.947545 -0.86887
2.166 -0.572454 0.947091 -0.85026
2.167 -0.573294 0.946637 -0.831236
2.168 -0.574116 0.946183 -0.811797
2.169 -0.574918 0.945729 -0.791945
2.17 -0.5757 0.945275 -0.771677
2.171 -0.576461 0.944821 -0.750996
2.172 -0.577201 0.944367 -0.729901
2.173 -0.577921 0.943913 -0.708391
2.174 -0.578618 0.943459 -0.686467
2.175 -0.579293 0.943005 -0.664128
2.176 -0.579946 0.942551 -0.641376
2.177 -0.580576 0.942097 -0.618209
2.178 -0.581183 0.941643 -0.594628
2.179 -0.581765 0.941189 -0.570633
2.18 -0.582324 0.940735 -0.546223
2.181 -0.582858 0.940281 -0.521399
2.182 -0.583366 0.939827 -0.496161
2.183 -0.58385 0.939373 -0.470509
2.184 -0.584307 0.938919 -0.444442
2.185 -0.584738 0.938465 -0.417961
2.186 -0.585143 0.938011 -0.391066
2.187 -0.58552 0.937557 -0.363757
2.188 -0.58587 0.937103 -0.336034
2.189 -0.586192 0.936649 -0.307896
2.19 -0.586486 0.936195 -0.279344
2.191 -0.586751 0.935741 -0.250377
2.192 -0.586987 0.935287 -0.220997
2.193 -0.587193 0.934833 -0.191202
2.194 -0.587369 0.934379 -0.160993
2.195 -0.587515 0.933925 -0.13037
2.196 -0.58763 0.933471 -0.0993322
2.197 -0.587713 0.933017 -0.0678805
2.198 -0.587765 0.932563 -0.0360144
2.199 -0.587785 0.932109 -0.00373415
2.2 -0.587797 0.931537 -0.0255381
2.201 -0.587836 0.930949 -0.0540419
2.202 -0.587905 0.930361 -0.0821763
2.203 -0.588001 0.929774 -0.109941
2.204 -0.588124 0.929186 -0.137337
2.205 -0.588275 0.928598 -0.164363
2.206 -0.588453 0.92801 -0.191019
2.207 -0.588657 0.927422 -0.217307
2.208 -0.588887 0.926835 -0.243224
2.209 -0.589143 0.926247 -0.268773
2.21 -0.589425 0.925659 -0.293951
2.211 -0.589731 0.925071 -0.318761
2.212 -0.590062 0.924484 -0.343201
2.213 -0.590417 0.923896 -0.367271
2.214 -0.590797 0.923308 -0.390972
2.215 -0.591199 0.92272 -0.414304
2.216 -0.591625 0.922132 -0.437266
2.217 -0.592074 0.921545 -0.459859
2.218 -0.592545 0.920957 -0.482083
2.219 -0.593038 0.920369 -0.503936
2.22 -0.593552 0.919781 -0.525421
2.221 -0.594088 0.919193 -0.546536
2.222 -0.594645 0.918606 -0.567282
2.223 -0.595223 0.918018 -0.587658
2.224 -0.595821 0.91743 -0.607665
2.225 -0.596438 0.916842 -0.627302
2.226 -0.597075 0.916255 -0.64657
2.227 -0.597731 0.915667 -0.665468
2.228 -0.598406 0.915079 -0.683997
2.229 -0.599099 0.914491 -0.702157
2.23 -0.59981 0.913903 -0.719947
2.231 -0.600539 0.913316 -0.737368
2.232 -0.601285 0.912728 -0.754419
2.233 -0.602047 0.91214 -0.771101
2.234 -0.602827 0.911552 -0.787413
2.235 -0.603622 0.910964 -0.803356
2.236 -0.604433 0.910377 -0.818929
2.237 -0.60526 0.909789 -0.834133
2.238 -0.606102 0.909201 -0.848968
2.239 -0.606958 0.908613 -0.863433
2.24 -0.607828 0.908026 -0.877529
2.241 -0.608713 0.907438 -0.891255
2.242 -0.609611 0.90685 -0.904612
2.243 -0.610522 0.906262 -0.9176
2.244 -0.611446 0.905674 -0.930218
2.245 -0.612382 0.905087 -0.942466
2.246 -0.613331 0.904499 -0.954345
2.247 -0.614291 0.903911 -0.965855
2.248 -0.615262 0.903323 -0.976995
2.249 -0.616245 0.902735 -0.987766
2.25 -0.617238 0.902148 -0.998167
2.251 -0.618241 0.90156 -1.0082
2.252 -0.619254 0.900972 -1.01786
2.253 -0.620276 0.900384 -1.02715
2.254 -0.621308 0.899797 -1.03608
2.255 -0.622348 0.899209 -1.04463
2.256 -0.623397 0.898621 -1.05282
2.257 -0.624454 0.898033 -1.06063
2.258 -0.625518 0.897445 -1.06808
2.259 -0.62659 0.896858 -1.07516
2.26 -0.627668 0.89627 -1.08186
2.261 -0.628754 0.895682 -1.0882
2.262 -0.629845 0.895094 -1.09417
2.263 -0.630942 0.894506 -1.09977
2.264 -0.632044 0.893919 -1.105
2.265 -0.633152 0.893331 -1.10986
2.266 -0.634264 0.892743 -1.11435
2.267 -0.63538 0.892155 -1.11847
2.268 -0.636501 0.891568 -1.12222
2.269 -0.637624 0.89098 -1.1256
2.27 -0.638752 0.890392 -1.12861
2.271 -0.639882 0.889804 -1.13126
2.272 -0.641014 0.889216 -1.13353
2.273 -0.642149 0.888629 -1.13543
2.274 -0.643285 0.888041 -1.13697
2.275 -0.644422 0.887453 -1.13813
2.276 -0.645561 0.886865 -1.13893
2.277 -0.6467 0.886277 -1.13936
2.278 -0.647839 0.88569 -1.13941
2.279 -0.648979 0.885102 -1.1391
2.28 -0.650118 0.884514 -1.13842
2.281 -0.651255 0.883926 -1.13737
2.282 -0.652392 0.883339 -1.13595
2.283 -0.653527 0.882751 -1.13416
2.284 -0.65466 0.882163 -1.132
2.285 -0.655791 0.881575 -1.12947
2.286 -0.656919 0.880987 -1.12657
2.287 -0.658044 0.8804 -1.1233
2.288 -0.659166 0.879812 -1.11967
2.289 -0.660283 0.879224 -1.11566
2.29 -0.661397 0.878636 -1.11128
2.291 -0.662506 0.878048 -1.10654
2.292 -0.66361 0.877461 -1.10142
2.293 -0.664709 0.876873 -1.09594
2.294 -0.665802 0.876285 -1.09009
2.295 -0.666889 0.875697 -1.08386
2.296 -0.667969 0.87511 -1.07727
2.297 -0.669043 0.874522 -1.07031
2.298 -0.67011 0.873934 -1.06298
2.299 -0.671169 0.873346 -1.05527
2.3 -0.67222 0.872758 -1.0472
2.301 -0.673263 0.872171 -1.03876
2.302 -0.674298 0.871583 -1.02995
2.303 -0.675323 0.870995 -1.02078
2.304 -0.676339 0.870407 -1.01123
2.305 -0.677345 0.869819 -1.00131
2.306 -0.678341 0.869232 -0.991023
2.307 -0.679327 0.868644 -0.980367
2.308 -0.680302 0.868056 -0.969341
2.309 -0.681266 0.867468 -0.957945
2.31 -0.682218 0.866881 -0.94618
2.311 -0.683158 0.866293 -0.934046
2.312 -0.684086 0.865705 -0.921542
2.313 -0.685001 0.865117 -0.908669
2.314 -0.685903 0.864529 -0.895427
2.315 -0.686792 0.863942 -0.881815
2.316 -0.687667 0.863354 -0.867833
2.317 -0.688527 0.862766 -0.853482
2.318 -0.689373 0.862178 -0.838762
2.319 -0.690205 0.86159 -0.823672
2.32 -0.691021 0.861003 -0.808213
2.321 -0.691821 0.860415 -0.792384
2.322 -0.692605 0.859827 -0.776186
2.323 -0.693373 0.859239 -0.759619
2.324 -0.694124 0.858652 -0.742682
2.325 -0.694858 0.858064 -0.725375
2.326 -0.695575 0.857476 -0.7077
2.327 -0.696274 0.856888 -0.689654
2.328 -0.696954 0.8563 -0.67124
2.329 -0.697616 0.855713 -0.652455
2.33 -0.698259 0.855125 -0.633302
2.331 -0.698883 0.854537 -0.613779
2.332 -0.699486 0.853949 -0.593886
2.333 -0.70007 0.853361 -0.573624
2.334 -0.700633 0.852774 -0.552993
2.335 -0.701176 0.852186 -0.531992
2.336 -0.701697 0.851598 -0.510622
2.337 -0.702197 0.85101 -0.488882
2.338 -0.702675 0.850423 -0.466773
2.339 -0.703131 0.849835 -0.444295
2.34 -0.703563 0.849247 -0.421447
2.341 -0.703973 0.848659 -0.39823
2.342 -0.70436 0.848071 -0.374643
2.343 -0.704722 0.847484 -0.350686
2.344 -0.705061 0.846896 -0.326361
2.345 -0.705375 0.846308 -0.301666
2.346 -0.705664 0.84572 -0.276601
2.347 -0.705928 0.845132 -0.251167
2.348 -0.706166 0.844545 -0.225364
2.349 -0.706379 0.843957 -0.199191
2.35 -0.706565 0.843369 -0.172648
2.351 -0.706724 0.842781 -0.145737
2.352 -0.706856 0.842194 -0.118455
2.353 -0.706961 0.841606 -0.0908048
2.354 -0.707038 0.841018 -0.0627847
2.355 -0.707086 0.84043 -0.0343952
2.356 -0.707106 0.839842 -0.00563625
2.357 -0.707115 0.839159 -0.0198595
2.358 -0.707147 0.838451 -0.0442291
2.359 -0.707203 0.837744 -0.0682833
2.36 -0.707283 0.837037 -0.0920219
2.361 -0.707387 0.83633 -0.115445
2.362 -0.707514 0.835623 -0.138552
2.363 -0.707664 0.834916 -0.161345
2.364 -0.707837 0.834209 -0.183821
2.365 -0.708032 0.833502 -0.205982
2.366 -0.708249 0.832795 -0.227827
2.367 -0.708487 0.832087 -0.249357
2.368 -0.708747 0.83138 -0.270572
2.369 -0.709028 0.830673 -0.291471
2.37 -0.70933 0.829966 -0.312054
2.371 -0.709652 0.829259 -0.332322
2.372 -0.709995 0.828552 -0.352274
2.373 -0.710357 0.827845 -0.371911
2.374 -0.710738 0.827138 -0.391232
2.375 -0.711139 0.826431 -0.410237
2.376 -0.711559 0.825723 -0.428928
2.377 -0.711997 0.825016 -0.447302
2.378 -0.712453 0.824309 -0.465361
2.379 -0.712927 0.823602 -0.483105
2.38 -0.713419 0.822895 -0.500533
2.381 -0.713928 0.822188 -0.517645
2.382 -0.714454 0.821481 -0.534442
2.383 -0.714997 0.820774 -0.550924
2.384 -0.715556 0.820067 -0.56709
2.385 -0.716131 0.81936 -0.58294
2.386 -0.716722 0.818652 -0.598475
2.387 -0.717328 0.817945 -0.613694
2.388 -0.717949 0.817238 -0.628598
2.389 -0.718585 0.816531 -0.643186
2.39 -0.719235 0.815824 -0.657459
2.391 -0.7199 0.815117 -0.671416
2.392 -0.720578 0.81441 -0.685058
2.393 -0.72127 0.813703 -0.698384
2.394 -0.721975 0.812996 -0.711395
2.395 -0.722693 0.812288 -0.72409
2.396 -0.723423 0.811581 -0.736469
2.397 -0.724165 0.810874 -0.748533
2.398 -0.72492 0.810167 -0.760282
2.399 -0.725686 0.80946 -0.771715
2.4 -0.726463 0.808753 -0.782832
2.401 -0.727251 0.808046 -0.793634
2.402 -0.72805 0.807339 -0.804121
2.403 -0.72886 0.806632 -0.814292
2.404 -0.729679 0.805925 -0.824147
2.405 -0.730508 0.805217 -0.833687
2.406 -0.731346 0.80451 -0.842911
2.407 -0.732194 0.803803 -0.85182
2.408 -0.73305 0.803096 -0.860413
2.409 -0.733914 0.802389 -0.868691
2.41 -0.734787 0.801682 -0.876653
2.411 -0.735667 0.800975 -0.884299
2.412 -0.736555 0.800268 -0.89163
2.413 -0.737451 0.799561 -0.898646
2.414 -0.738353 0.798853 -0.905346
2.415 -0.739261 0.798146 -0.911731
2.416 -0.740176 0.797439 -0.9178
2.417 -0.741097 0.796732 -0.923553
2.418 -0.742023 0.796025 -0.928991
2.419 -0.742955 0.795318 -0.934113
2.42 -0.743891 0.794611 -0.93892
2.421 -0.744832 0.793904 -0.943412
2.422 -0.745778 0.793197 -0.947587
2.423 -0.746727 0.792489 -0.951448
2.424 -0.747681 0.791782 -0.954992
2.425 -0.748637 0.791075 -0.958222
2.426 -0.749597 0.790368 -0.961135
2.427 -0.750559 0.789661 -0.963733
2.428 -0.751524 0.788954 -0.966016
2.429 -0.752491 0.788247 -0.967983
2.43 -0.75346 0.78754 -0.969635
2.431 -0.754431 0.786833 -0.970971
2.432 -0.755402 0.786126 -0.971991
2.433 -0.756374 0.785418 -0.972696
2.434 -0.757347 0.784711 -0.973086
2.435 -0.75832 0.784004 -0.97316
2.436 -0.759294 0.783297 -0.972918
2.437 -0.760266 0.78259 -0.972361
2.438 -0.761238 0.781883 -0.971488
2.439 -0.762209 0.781176 -0.9703
2.44 -0.763179 0.780469 -0.968796
2.441 -0.764147 0.779762 -0.966977
2.442 -0.765112 0.779054 -0.964842
2.443 -0.766076 0.778347 -0.962392
2.444 -0.767037 0.77764 -0.959626
2.445 -0.767995 0.776933 -0.956545
2.446 -0.76895 0.776226 -0.953148
2.447 -0.769901 0.775519 -0.949436
2.448 -0.770849 0.774812 -0.945408
2.449 -0.771792 0.774105 -0.941064
2.45 -0.772731 0.773398 -0.936405
2.451 -0.773665 0.77269 -0.931431
2.452 -0.774594 0.771983 -0.926141
2.453 -0.775517 0.771276 -0.920535
2.454 -0.776435 0.770569 -0.914614
2.455 -0.777346 0.769862 -0.908377
2.456 -0.778251 0.769155 -0.901825
2.457 -0.77915 0.768448 -0.894957
2.458 -0.780041 0.767741 -0.887774
2.459 -0.780925 0.767034 -0.880275
2.46 -0.781802 0.766327 -0.872461
2.461 -0.78267 0.765619 -0.864331
2.462 -0.78353 0.764912 -0.855886
2.463 -0.784382 0.764205 -0.847125
2.464 -0.785224 0.763498 -0.838049
2.465 -0.786058 0.762791 -0.828657
2.466 -0.786881 0.762084 -0.818949
2.467 -0.787695 0.761377 -0.808926
2.468 -0.788499 0.76067 -0.798588
2.469 -0.789293 0.759963 -0.787934
2.47 -0.790075 0.759255 -0.776964
2.471 -0.790846 0.758548 -0.765679
2.472 -0.791606 0.757841 -0.754078
2.473 -0.792354 0.757134 -0.742162
2.474 -0.79309 0.756427 -0.72993
2.475 -0.793814 0.75572 -0.717383
2.476 -0.794525 0.755013 -0.70452
2.477 -0.795223 0.754306 -0.691342
2.478 -0.795908 0.753599 -0.677848
2.479 -0.796579 0.752891 -0.664039
2.48 -0.797236 0.752184 -0.649914
2.481 -0.797878 0.751477 -0.635474
2.482 -0.798507 0.75077 -0.620718
2.483 -0.79912 0.750063 -0.605646
2.484 -0.799718 0.749356 -0.590259
2.485 -0.8003 0.748649 -0.574557
2.486 -0.800867 0.747942 -0.558539
2.487 -0.801417 0.747235 -0.542205
2.488 -0.801951 0.746528 -0.525556
2.489 -0.802468 0.74582 -0.508591
2.49 -0.802968 0.745113 -0.491311
2.491 -0.803451 0.744406 -0.473715
2.492 -0.803915 0.743699 -0.455804
2.493 -0.804362 0.742992 -0.437578
2.494 -0.80479 0.742285 -0.419035
2.495 -0.8052 0.741578 -0.400177
2.496 -0.805591 0.740871 -0.381004
2.497 -0.805962 0.740164 -0.361515
2.498 -0.806314 0.739456 -0.341711
2.499 -0.806645 0.738749 -0.321591
2.5 -0.806957 0.738042 -0.301155
2.501 -0.807248 0.737335 -0.280404
2.502 -0.807517 0.736628 -0.259338
2.503 -0.807766 0.735921 -0.237956
2.504 -0.807993 0.735214 -0.216258
2.505 -0.808198 0.734507 -0.194245
2.506 -0.808382 0.7338 -0.171917
2.507 -0.808542 0.733093 -0.149272
2.508 -0.80868 0.732385 -0.126313
2.509 -0.808795 0.731678 -0.103038
2.51 -0.808886 0.730971 -0.0794468
2.511 -0.808954 0.730264 -0.0555405
2.512 -0.808997 0.729557 -0.0313187
2.513 -0.809016 0.72885 -0.00678135
2.514 -0.809022 0.728069 -0.0144053
2.515 -0.809046 0.72726 -0.0340315
2.516 -0.80909 0.726451 -0.053404
2.517 -0.809153 0.725642 -0.0725225
2.518 -0.809235 0.724833 -0.0913872
2.519 -0.809336 0.724024 -0.109998
2.52 -0.809455 0.723215 -0.128355
2.521 -0.809593 0.722406 -0.146458
2.522 -0.809748 0.721597 -0.164308
2.523 -0.809921 0.720788 -0.181903
2.524 -0.810112 0.719979 -0.199245
2.525 -0.810319 0.71917 -0.216332
2.526 -0.810544 0.718361 -0.233166
2.527 -0.810786 0.717552 -0.249746
2.528 -0.811044 0.716743 -0.266073
2.529 -0.811318 0.715934 -0.282145
2.53 -0.811608 0.715125 -0.297963
2.531 -0.811914 0.714315 -0.313528
2.532 -0.812235 0.713506 -0.328839
2.533 -0.812571 0.712697 -0.343896
2.534 -0.812923 0.711888 -0.358699
2.535 -0.813289 0.711079 -0.373248
2.536 -0.813669 0.71027 -0.387544
2.537 -0.814064 0.709461 -0.401585
2.538 -0.814472 0.708652 -0.415373
2.539 -0.814894 0.707843 -0.428907
2.54 -0.81533 0.707034 -0.442187
2.541 -0.815778 0.706225 -0.455213
2.542 -0.81624 0.705416 -0.467985
2.543 -0.816714 0.704607 -0.480503
2.544 -0.817201 0.703798 -0.492768
2.545 -0.8177 0.702989 -0.504779
2.546 -0.81821 0.70218 -0.516536
2.547 -0.818733 0.701371 -0.528039
2.548 -0.819266 0.700562 -0.539288
2.549 -0.819811 0.699753 -0.550283
2.55 -0.820367 0.698944 -0.561025
2.551 -0.820933 0.698135 -0.571512
2.552 -0.82151 0.697326 -0.581746
2.553 -0.822097 0.696517 -0.591726
2.554 -0.822693 0.695708 -0.601452
2.555 -0.823299 0.694899 -0.610924
2.556 -0.823915 0.69409 -0.620142
2.557 -0.82454 0.693281 -0.629107
2.558 -0.825173 0.692472 -0.637818
2.559 -0.825815 0.691663 -0.646274
2.56 -0.826466 0.690854 -0.654477
2.561 -0.827124 0.690045 -0.662426
2.562 -0.82779 0.689236 -0.670122
2.563 -0.828464 0.688427 -0.677563
2.564 -0.829145 0.687618 -0.684751
2.565 -0.829834 0.686809 -0.691684
2.566 -0.830529 0.686 -0.698364
2.567 -0.83123 0.685191 -0.70479
2.568 -0.831938 0.684382 -0.710962
2.569 -0.832652 0.683573 -0.716881
2.57 -0.833372 0.682764 -0.722545
2.571 -0.834097 0.681955 -0.727956
2.572 -0.834828 0.681146 -0.733112
2.573 -0.835563 0.680337 -0.738015
2.574 -0.836304 0.679528 -0.742664
2.575 -0.837049 0.678719 -0.747059
2.576 -0.837798 0.67791 -0.751201
2.577 -0.838551 0.677101 -0.755088
2.578 -0.839308 0.676292 -0.758722
2.579 -0.840068 0.675483 -0.762101
2.58 -0.840832 0.674674 -0.765227
2.581 -0.841599 0.673865 -0.768099
2.582 -0.842368 0.673056 -0.770718
2.583 -0.84314 0.672247 -0.773082
2.584 -0.843914 0.671438 -0.775193
2.585 -0.84469 0.670629 -0.777049
2.586 -0.845468 0.66982 -0.778652
2.587 -0.846247 0.669011 -0.780001
2.588 -0.847028 0.668202 -0.781096
2.589 -0.84781 0.667393 -0.781937
2.59 -0.848592 0.666583 -0.782525
2.591 -0.849375 0.665774 -0.782858
2.592 -0.850157 0.664965 -0.782938
2.593 -0.85094 0.664156 -0.782764
2.594 -0.851723 0.663347 -0.782336
2.595 -0.852505 0.662538 -0.781654
2.596 -0.853286 0.661729 -0.780718
2.597 -0.854066 0.66092 -0.779529
2.598 -0.854845 0.660111 -0.778085
2.599 -0.855622 0.659302 -0.776388
2.6 -0.856398 0.658493 -0.774437
2.601 -0.857171 0.657684 -0.772232
2.602 -0.857942 0.656875 -0.769773
2.603 -0.858711 0.656066 -0.76706
2.604 -0.859476 0.655257 -0.764094
2.605 -0.860239 0.654448 -0.760873
2.606 -0.860998 0.653639 -0.757399
2.607 -0.861753 0.65283 -0.753671
2.608 -0.862505 0.652021 -0.749689
2.609 -0.863253 0.651212 -0.745453
2.61 -0.863996 0.650403 -0.740964
2.611 -0.864735 0.649594 -0.73622
2.612 -0.865468 0.648785 -0.731223
2.613 -0.866197 0.647976 -0.725972
2.614 -0.86692 0.647167 -0.720467
2.615 -0.867638 0.646358 -0.714708
2.616 -0.868349 0.645549 -0.708695
2.617 -0.869055 0.64474 -0.702429
2.618 -0.869754 0.643931 -0.695908
2.619 -0.870447 0.643122 -0.689134
2.62 -0.871132 0.642313 -0.682106
2.621 -0.871811 0.641504 -0.674824
2.622 -0.872482 0.640695 -0.667288
2.623 -0.873145 0.639886 -0.659498
2.624 -0.873801 0.639077 -0.651454
2.625 -0.874448 0.638268 -0.643157
2.626 -0.875087 0.637459 -0.634606
2.627 -0.875717 0.63665 -0.625801
2.628 -0.876339 0.635841 -0.616742
2.629 -0.876951 0.635032 -0.607429
2.63 -0.877553 0.634223 -0.597862
2.631 -0.878146 0.633414 -0.588042
2.632 -0.878729 0.632605 -0.577967
2.633 -0.879302 0.631796 -0.567639
2.634 -0.879865 0.630987 -0.557057
2.635 -0.880416 0.630178 -0.546221
2.636 -0.880957 0.629369 -0.535131
2.637 -0.881486 0.62856 -0.523788
2.638 -0.882004 0.627751 -0.51219
2.639 -0.882511 0.626942 -0.500339
2.64 -0.883005 0.626133 -0.488234
2.641 -0.883487 0.625324 -0.475875
2.642 -0.883957 0.624515 -0.463262
2.643 -0.884414 0.623706 -0.450395
2.644 -0.884857 0.622897 -0.437274
2.645 -0.885288 0.622088 -0.4239
2.646 -0.885705 0.621279 -0.410272
2.647 -0.886108 0.62047 -0.39639
2.648 -0.886498 0.619661 -0.382254
2.649 -0.886873 0.618851 -0.367864
2.65 -0.887233 0.618042 -0.35322
2.651 -0.887579 0.617233 -0.338322
2.652 -0.88791 0.616424 -0.323171
2.653 -0.888226 0.615615 -0.307766
2.654 -0.888525 0.614806 -0.292107
2.655 -0.88881 0.613997 -0.276194
2.656 -0.889078 0.613188 -0.260027
2.657 -0.88933 0.612379 -0.243606
2.658 -0.889565 0.61157 -0.226932
2.659 -0.889783 0.610761 -0.210003
2.66 -0.889985 0.609952 -0.192821
2.661 -0.890169 0.609143 -0.175385
2.662 -0.890336 0.608334 -0.157695
2.663 -0.890484 0.607525 -0.139751
2.664 -0.890615 0.606716 -0.121554
2.665 -0.890727 0.605907 -0.103102
2.666 -0.890821 0.605098 -0.0843969
2.667 -0.890896 0.604289 -0.0654378
2.668 -0.890952 0.60348 -0.0462247
2.669 -0.890988 0.602671 -0.0267578
2.67 -0.891005 0.601862 -0.0070371
2.671 -0.89101 0.601 -0.0093979
2.672 -0.891026 0.600109 -0.0237872
2.673 -0.891057 0.599218 -0.0379906
2.674 -0.891102 0.598327 -0.052008
2.675 -0.891161 0.597436 -0.0658395
2.676 -0.891234 0.596545 -0.0794851
2.677 -0.89132 0.595654 -0.0929448
2.678 -0.89142 0.594763 -0.106219
2.679 -0.891532 0.593872 -0.119306
2.68 -0.891658 0.592981 -0.132208
2.681 -0.891797 0.59209 -0.144924
2.682 -0.891948 0.591199 -0.157454
2.683 -0.892112 0.590308 -0.169798
2.684 -0.892287 0.589417 -0.181957
2.685 -0.892475 0.588526 -0.193929
2.686 -0.892675 0.587635 -0.205715
2.687 -0.892887 0.586744 -0.217316
2.688 -0.89311 0.585853 -0.22873
2.689 -0.893344 0.584962 -0.239959
2.69 -0.89359 0.584071 -0.251002
2.691 -0.893846 0.58318 -0.261858
2.692 -0.894113 0.582289 -0.272529
2.693 -0.894391 0.581398 -0.283014
2.694 -0.894679 0.580507 -0.293313
2.695 -0.894978 0.579616 -0.303426
2.696 -0.895286 0.578725 -0.313353
2.697 -0.895604 0.577834 -0.323094
2.698 -0.895932 0.576943 -0.33265
2.699 -0.89627 0.576052 -0.342019
2.7 -0.896616 0.575161 -0.351202
2.701 -0.896972 0.57427 -0.3602
2.702 -0.897336 0.573379 -0.369012
2.703 -0.89771 0.572488 -0.377637
2.704 -0.898092 0.571597 -0.386077
2.705 -0.898482 0.570706 -0.394331
2.706 -0.89888 0.569815 -0.402399
2.707 -0.899287 0.568924 -0.410281
2.708 -0.899701 0.568033 -0.417977
2.709 -0.900123 0.567142 -0.425487
2.71 -0.900552 0.566251 -0.432811
2.711 -0.900988 0.56536 -0.439949
2.712 -0.901432 0.564469 -0.446902
2.713 -0.901882 0.563578 -0.453668
2.714 -0.902339 0.562687 -0.460248
2.715 -0.902802 0.561796 -0.466643
2.716 -0.903272 0.560905 -0.472852
2.717 -0.903748 0.560014 -0.478874
2.718 -0.90423 0.559123 -0.484711
2.719 -0.904717 0.558232 -0.490362
2.72 -0.90521 0.557341 -0.495827
2.721 -0.905709 0.55645 -0.501106
2.722 -0.906213 0.555559 -0.506199
