# interpolation 
# x qspline integ deriv
2.055 -0.462695 0.885808 -0.687591
2.056 -0.463383 0.885345 -0.690094
2.057 -0.464075 0.884881 -0.692598
2.058 -0.464769 0.884417 -0.695102
2.059 -0.465465 0.883952 -0.697605
2.06 -0.466164 0.883487 -0.700109
2.061 -0.466865 0.883021 -0.702612
2.062 -0.467569 0.882554 -0.705116
2.063 -0.468275 0.882087 -0.70762
2.064 -0.468984 0.881619 -0.710123
2.065 -0.469696 0.88115 -0.712627
2.066 -0.47041 0.880681 -0.71513
2.067 -0.471126 0.880211 -0.717634
2.068 -0.471845 0.87974 -0.720138
2.069 -0.472566 0.879269 -0.722641
2.07 -0.47329 0.878797 -0.725145
2.071 -0.474016 0.878324 -0.727648
2.072 -0.474745 0.877851 -0.730152
2.073 -0.475477 0.877377 -0.732655
2.074 -0.476211 0.876902 -0.735159
2.075 -0.476947 0.876427 -0.737663
2.076 -0.477686 0.875951 -0.740166
2.077 -0.478427 0.875474 -0.74267
2.078 -0.479171 0.874997 -0.745173
2.079 -0.479918 0.874519 -0.747677
2.08 -0.480667 0.874041 -0.750181
2.081 -0.481418 0.873562 -0.752684
2.082 -0.482172 0.873082 -0.755188
2.083 -0.482929 0.872601 -0.757691
2.084 -0.483687 0.87212 -0.760195
2.085 -0.484449 0.871638 -0.762699
2.086 -0.485213 0.871156 -0.765202
2.087 -0.485979 0.870673 -0.767706
2.088 -0.486748 0.870189 -0.770209
2.089 -0.48752 0.869705 -0.772713
2.09 -0.488294 0.869219 -0.775216
2.091 -0.48907 0.868734 -0.77772
2.092 -0.489849 0.868247 -0.780224
2.093 -0.490631 0.86776 -0.782727
2.094 -0.491415 0.867273 -0.785231
2.095 -0.492201 0.866784 -0.787734
2.096 -0.49299 0.866295 -0.790238
2.097 -0.493782 0.865805 -0.792742
2.098 -0.494576 0.865315 -0.795245
2.099 -0.495372 0.864824 -0.797749
2.1 -0.496171 0.864333 -0.800252
2.101 -0.496973 0.86384 -0.802756
2.102 -0.497777 0.863347 -0.80526
2.103 -0.498583 0.862854 -0.807763
2.104 -0.499392 0.862359 -0.810267
2.105 -0.500204 0.861865 -0.81277
2.106 -0.501018 0.861369 -0.815274
2.107 -0.501834 0.860873 -0.817778
2.108 -0.502653 0.860376 -0.820281
2.109 -0.503475 0.859878 -0.822785
2.11 -0.504299 0.85938 -0.825288
2.111 -0.505125 0.858881 -0.827792
2.112 -0.505954 0.858382 -0.830295
2.113 -0.506786 0.857882 -0.832799
2.114 -0.50762 0.857381 -0.835303
2.115 -0.508456 0.856879 -0.837806
2.116 -0.509296 0.856377 -0.84031
2.117 -0.510137 0.855874 -0.842813
2.118 -0.510981 0.855371 -0.845317
2.119 -0.511828 0.854867 -0.847821
2.12 -0.512677 0.854362 -0.850324
2.121 -0.513528 0.853857 -0.852828
2.122 -0.514382 0.853351 -0.855331
2.123 -0.515239 0.852844 -0.857835
2.124 -0.516098 0.852337 -0.860339
2.125 -0.51696 0.851829 -0.862842
2.126 -0.517824 0.85132 -0.865346
2.127 -0.51869 0.850811 -0.867849
2.128 -0.519559 0.850301 -0.870353
2.129 -0.520431 0.84979 -0.872856
2.13 -0.521305 0.849279 -0.87536
2.131 -0.522182 0.848767 -0.877864
2.132 -0.523061 0.848254 -0.880367
2.133 -0.523943 0.847741 -0.882871
2.134 -0.524827 0.847227 -0.885374
2.135 -0.525713 0.846712 -0.887878
2.136 -0.526602 0.846197 -0.890382
2.137 -0.527494 0.845681 -0.892885
2.138 -0.528388 0.845165 -0.895389
2.139 -0.529285 0.844648 -0.897892
2.14 -0.530184 0.84413 -0.900396
2.141 -0.531086 0.843611 -0.9029
2.142 -0.53199 0.843092 -0.905403
2.143 -0.532896 0.842572 -0.907907
2.144 -0.533806 0.842052 -0.91041
2.145 -0.534717 0.841531 -0.912914
2.146 -0.535631 0.841009 -0.915418
2.147 -0.536548 0.840487 -0.917921
2.148 -0.537467 0.839963 -0.920425
2.149 -0.538389 0.83944 -0.922928
2.15 -0.539313 0.838915 -0.925432
2.151 -0.54024 0.83839 -0.927935
2.152 -0.541169 0.837865 -0.930439
2.153 -0.542101 0.837338 -0.932943
2.154 -0.543035 0.836811 -0.935446
2.155 -0.543972 0.836284 -0.93795
2.156 -0.544911 0.835755 -0.940453
2.157 -0.545852 0.835226 -0.942957
2.158 -0.546797 0.834697 -0.945461
2.159 -0.547743 0.834166 -0.947964
2.16 -0.548693 0.833635 -0.950468
2.161 -0.549644 0.833104 -0.952971
2.162 -0.550599 0.832572 -0.955475
2.163 -0.551555 0.832039 -0.957979
2.164 -0.552515 0.831505 -0.960482
2.165 -0.553476 0.830971 -0.962986
2.166 -0.554441 0.830436 -0.965489
2.167 -0.555407 0.8299 -0.967993
2.168 -0.556376 0.829364 -0.970496
2.169 -0.557348 0.828827 -0.973
2.17 -0.558322 0.82829 -0.975504
2.171 -0.559299 0.827752 -0.978007
2.172 -0.560279 0.827213 -0.980511
2.173 -0.56126 0.826673 -0.983014
2.174 -0.562245 0.826133 -0.985518
2.175 -0.563231 0.825593 -0.988022
2.176 -0.564221 0.825051 -0.990525
2.177 -0.565212 0.824509 -0.993029
2.178 -0.566207 0.823966 -0.995532
2.179 -0.567203 0.823423 -0.998036
2.18 -0.568203 0.822879 -1.00054
2.181 -0.569204 0.822334 -1.00304
2.182 -0.570209 0.821789 -1.00555
2.183 -0.571216 0.821243 -1.00805
2.184 -0.572225 0.820696 -1.01055
2.185 -0.573237 0.820149 -1.01306
2.186 -0.574251 0.819601 -1.01556
2.187 -0.575268 0.819052 -1.01806
2.188 -0.576287 0.818503 -1.02057
2.189 -0.577309 0.817953 -1.02307
2.19 -0.578333 0.817402 -1.02558
2.191 -0.57936 0.816851 -1.02808
2.192 -0.580389 0.816299 -1.03058
2.193 -0.581421 0.815747 -1.03309
2.194 -0.582456 0.815193 -1.03559
2.195 -0.583492 0.81464 -1.03809
2.196 -0.584532 0.814085 -1.0406
2.197 -0.585574 0.81353 -1.0431
2.198 -0.586618 0.812974 -1.0456
2.199 -0.587665 0.812418 -1.04811
2.2 -0.588712 0.811833 -1.04514
2.201 -0.589755 0.811244 -1.04146
2.202 -0.590795 0.810653 -1.03779
2.203 -0.591831 0.810062 -1.03411
2.204 -0.592863 0.80947 -1.03043
2.205 -0.593892 0.808876 -1.02676
2.206 -0.594916 0.808282 -1.02308
2.207 -0.595938 0.807686 -1.0194
2.208 -0.596955 0.80709 -1.01573
2.209 -0.597969 0.806492 -1.01205
2.21 -0.598979 0.805893 -1.00837
2.211 -0.599986 0.805294 -1.0047
2.212 -0.600989 0.804693 -1.00102
2.213 -0.601988 0.804091 -0.997343
2.214 -0.602983 0.803488 -0.993666
2.215 -0.603975 0.802884 -0.98999
2.216 -0.604963 0.802279 -0.986313
2.217 -0.605948 0.801673 -0.982636
2.218 -0.606929 0.801066 -0.978959
2.219 -0.607906 0.800458 -0.975283
2.22 -0.608879 0.799849 -0.971606
2.221 -0.609849 0.799239 -0.967929
2.222 -0.610815 0.798627 -0.964252
2.223 -0.611778 0.798015 -0.960576
2.224 -0.612736 0.797402 -0.956899
2.225 -0.613691 0.796787 -0.953222
2.226 -0.614643 0.796172 -0.949546
2.227 -0.61559 0.795555 -0.945869
2.228 -0.616534 0.794938 -0.942192
2.229 -0.617475 0.794319 -0.938515
2.23 -0.618411 0.7937 -0.934839
2.231 -0.619344 0.793079 -0.931162
2.232 -0.620274 0.792457 -0.927485
2.233 -0.621199 0.791834 -0.923808
2.234 -0.622121 0.791211 -0.920132
2.235 -0.62304 0.790586 -0.916455
2.236 -0.623954 0.78996 -0.912778
2.237 -0.624865 0.789333 -0.909101
2.238 -0.625773 0.788705 -0.905425
2.239 -0.626676 0.788076 -0.901748
2.24 -0.627576 0.787446 -0.898071
2.241 -0.628472 0.786814 -0.894394
2.242 -0.629365 0.786182 -0.890718
2.243 -0.630254 0.785549 -0.887041
2.244 -0.631139 0.784915 -0.883364
2.245 -0.63202 0.784279 -0.879687
2.246 -0.632898 0.783643 -0.876011
2.247 -0.633772 0.783005 -0.872334
2.248 -0.634643 0.782367 -0.868657
2.249 -0.63551 0.781727 -0.86498
2.25 -0.636373 0.781087 -0.861304
2.251 -0.637232 0.780445 -0.857627
2.252 -0.638088 0.779802 -0.85395
2.253 -0.63894 0.779159 -0.850273
2.254 -0.639789 0.778514 -0.846597
2.255 -0.640633 0.777868 -0.84292
2.256 -0.641475 0.777221 -0.839243
2.257 -0.642312 0.776573 -0.835566
2.258 -0.643146 0.775924 -0.83189
2.259 -0.643976 0.775274 -0.828213
2.26 -0.644802 0.774623 -0.824536
2.261 -0.645625 0.773971 -0.820859
2.262 -0.646444 0.773318 -0.817183
2.263 -0.647259 0.772663 -0.813506
2.264 -0.648071 0.772008 -0.809829
2.265 -0.648879 0.771352 -0.806152
2.266 -0.649683 0.770694 -0.802476
2.267 -0.650484 0.770036 -0.798799
2.268 -0.651281 0.769376 -0.795122
2.269 -0.652074 0.768716 -0.791445
2.27 -0.652864 0.768054 -0.787769
2.271 -0.65365 0.767392 -0.784092
2.272 -0.654432 0.766728 -0.780415
2.273 -0.65521 0.766063 -0.776738
2.274 -0.655985 0.765398 -0.773062
2.275 -0.656757 0.764731 -0.769385
2.276 -0.657524 0.764063 -0.765708
2.277 -0.658288 0.763394 -0.762032
2.278 -0.659048 0.762724 -0.758355
2.279 -0.659805 0.762053 -0.754678
2.28 -0.660557 0.761381 -0.751001
2.281 -0.661307 0.760708 -0.747325
2.282 -0.662052 0.760034 -0.743648
2.283 -0.662794 0.759358 -0.739971
2.284 -0.663532 0.758682 -0.736294
2.285 -0.664267 0.758005 -0.732618
2.286 -0.664997 0.757327 -0.728941
2.287 -0.665724 0.756647 -0.725264
2.288 -0.666448 0.755967 -0.721587
2.289 -0.667168 0.755285 -0.717911
2.29 -0.667884 0.754603 -0.714234
2.291 -0.668596 0.753919 -0.710557
2.292 -0.669305 0.753234 -0.70688
2.293 -0.67001 0.752549 -0.703204
2.294 -0.670711 0.751862 -0.699527
2.295 -0.671409 0.751174 -0.69585
2.296 -0.672103 0.750485 -0.692173
2.297 -0.672793 0.749796 -0.688497
2.298 -0.67348 0.749105 -0.68482
2.299 -0.674163 0.748413 -0.681143
2.3 -0.674842 0.74772 -0.677466
2.301 -0.675518 0.747025 -0.67379
2.302 -0.67619 0.74633 -0.670113
2.303 -0.676858 0.745634 -0.666436
2.304 -0.677523 0.744937 -0.662759
2.305 -0.678184 0.744239 -0.659083
2.306 -0.678841 0.743539 -0.655406
2.307 -0.679494 0.742839 -0.651729
2.308 -0.680144 0.742138 -0.648052
2.309 -0.68079 0.741435 -0.644376
2.31 -0.681433 0.740732 -0.640699
2.311 -0.682072 0.740027 -0.637022
2.312 -0.682707 0.739321 -0.633345
2.313 -0.683339 0.738615 -0.629669
2.314 -0.683966 0.737907 -0.625992
2.315 -0.684591 0.737198 -0.622315
2.316 -0.685211 0.736489 -0.618638
2.317 -0.685828 0.735778 -0.614962
2.318 -0.686441 0.735066 -0.611285
2.319 -0.68705 0.734353 -0.607608
2.32 -0.687656 0.733639 -0.603931
2.321 -0.688258 0.732924 -0.600255
2.322 -0.688857 0.732208 -0.596578
2.323 -0.689451 0.731491 -0.592901
2.324 -0.690042 0.730772 -0.589224
2.325 -0.69063 0.730053 -0.585548
2.326 -0.691214 0.729333 -0.581871
2.327 -0.691794 0.728611 -0.578194
2.328 -0.69237 0.727889 -0.574518
2.329 -0.692943 0.727166 -0.570841
2.33 -0.693512 0.726441 -0.567164
2.331 -0.694077 0.725716 -0.563487
2.332 -0.694639 0.724989 -0.559811
2.333 -0.695197 0.724261 -0.556134
2.334 -0.695751 0.723533 -0.552457
2.335 -0.696301 0.722803 -0.54878
2.336 -0.696848 0.722072 -0.545104
2.337 -0.697392 0.72134 -0.541427
2.338 -0.697931 0.720608 -0.53775
2.339 -0.698467 0.719874 -0.534073
2.34 -0.698999 0.719139 -0.530397
2.341 -0.699528 0.718403 -0.52672
2.342 -0.700053 0.717666 -0.523043
2.343 -0.700574 0.716928 -0.519366
2.344 -0.701092 0.716188 -0.51569
2.345 -0.701605 0.715448 -0.512013
2.346 -0.702116 0.714707 -0.508336
2.347 -0.702622 0.713965 -0.504659
2.348 -0.703125 0.713221 -0.500983
2.349 -0.703624 0.712477 -0.497306
2.35 -0.70412 0.711731 -0.493629
2.351 -0.704611 0.710985 -0.489952
2.352 -0.705099 0.710237 -0.486276
2.353 -0.705584 0.709489 -0.482599
2.354 -0.706065 0.708739 -0.478922
2.355 -0.706542 0.707988 -0.475245
2.356 -0.707015 0.707237 -0.471569
2.357 -0.707487 0.706521 -0.472678
2.358 -0.707961 0.705813 -0.474944
2.359 -0.708437 0.705105 -0.477209
2.36 -0.708915 0.704396 -0.479475
2.361 -0.709396 0.703687 -0.48174
2.362 -0.709879 0.702977 -0.484006
2.363 -0.710364 0.702267 -0.486271
2.364 -0.710851 0.701557 -0.488536
2.365 -0.711341 0.700846 -0.490802
2.366 -0.711833 0.700134 -0.493067
2.367 -0.712327 0.699422 -0.495333
2.368 -0.712823 0.69871 -0.497598
2.369 -0.713322 0.697997 -0.499864
2.37 -0.713823 0.697284 -0.502129
2.371 -0.714326 0.69657 -0.504395
2.372 -0.714832 0.695855 -0.50666
2.373 -0.71534 0.695141 -0.508925
2.374 -0.71585 0.694425 -0.511191
2.375 -0.716362 0.69371 -0.513456
2.376 -0.716877 0.692993 -0.515722
2.377 -0.717393 0.692277 -0.517987
2.378 -0.717913 0.69156 -0.520253
2.379 -0.718434 0.690842 -0.522518
2.38 -0.718958 0.690124 -0.524783
2.381 -0.719484 0.689405 -0.527049
2.382 -0.720012 0.688686 -0.529314
2.383 -0.720542 0.687967 -0.53158
2.384 -0.721075 0.687247 -0.533845
2.385 -0.72161 0.686526 -0.536111
2.386 -0.722147 0.685806 -0.538376
2.387 -0.722687 0.685084 -0.540642
2.388 -0.723228 0.684362 -0.542907
2.389 -0.723772 0.68364 -0.545172
2.39 -0.724319 0.682917 -0.547438
2.391 -0.724867 0.682194 -0.549703
2.392 -0.725418 0.68147 -0.551969
2.393 -0.725971 0.680746 -0.554234
2.394 -0.726527 0.680021 -0.5565
2.395 -0.727084 0.679296 -0.558765
2.396 -0.727644 0.678571 -0.56103
2.397 -0.728206 0.677845 -0.563296
2.398 -0.728771 0.677118 -0.565561
2.399 -0.729337 0.676391 -0.567827
2.4 -0.729906 0.675663 -0.570092
2.401 -0.730478 0.674935 -0.572358
2.402 -0.731051 0.674207 -0.574623
2.403 -0.731627 0.673478 -0.576888
2.404 -0.732205 0.672749 -0.579154
2.405 -0.732785 0.672019 -0.581419
2.406 -0.733368 0.671289 -0.583685
2.407 -0.733953 0.670558 -0.58595
2.408 -0.73454 0.669827 -0.588216
2.409 -0.735129 0.669095 -0.590481
2.41 -0.735721 0.668363 -0.592747
2.411 -0.736314 0.66763 -0.595012
2.412 -0.736911 0.666897 -0.597277
2.413 -0.737509 0.666163 -0.599543
2.414 -0.73811 0.665429 -0.601808
2.415 -0.738713 0.664694 -0.604074
2.416 -0.739318 0.663959 -0.606339
2.417 -0.739925 0.663224 -0.608605
2.418 -0.740535 0.662488 -0.61087
2.419 -0.741147 0.661752 -0.613135
2.42 -0.741761 0.661015 -0.615401
2.421 -0.742378 0.660277 -0.617666
2.422 -0.742997 0.659539 -0.619932
2.423 -0.743618 0.658801 -0.622197
2.424 -0.744241 0.658062 -0.624463
2.425 -0.744867 0.657323 -0.626728
2.426 -0.745494 0.656583 -0.628994
2.427 -0.746125 0.655843 -0.631259
2.428 -0.746757 0.655102 -0.633524
2.429 -0.747392 0.654361 -0.63579
2.43 -0.748029 0.65362 -0.638055
2.431 -0.748668 0.652877 -0.640321
2.432 -0.749309 0.652135 -0.642586
2.433 -0.749953 0.651392 -0.644852
2.434 -0.750599 0.650648 -0.647117
2.435 -0.751247 0.649904 -0.649382
2.436 -0.751898 0.64916 -0.651648
2.437 -0.75255 0.648415 -0.653913
2.438 -0.753206 0.64767 -0.656179
2.439 -0.753863 0.646924 -0.658444
2.44 -0.754522 0.646177 -0.66071
2.441 -0.755184 0.645431 -0.662975
2.442 -0.755848 0.644683 -0.665241
2.443 -0.756515 0.643936 -0.667506
2.444 -0.757183 0.643187 -0.669771
2.445 -0.757854 0.642439 -0.672037
2.446 -0.758527 0.64169 -0.674302
2.447 -0.759203 0.64094 -0.676568
2.448 -0.759881 0.64019 -0.678833
2.449 -0.760561 0.639439 -0.681099
2.45 -0.761243 0.638688 -0.683364
2.451 -0.761927 0.637937 -0.685629
2.452 -0.762614 0.637185 -0.687895
2.453 -0.763303 0.636432 -0.69016
2.454 -0.763994 0.635679 -0.692426
2.455 -0.764688 0.634926 -0.694691
2.456 -0.765384 0.634172 -0.696957
2.457 -0.766082 0.633418 -0.699222
2.458 -0.766782 0.632663 -0.701488
2.459 -0.767485 0.631908 -0.703753
2.46 -0.76819 0.631152 -0.706018
2.461 -0.768897 0.630396 -0.708284
2.462 -0.769606 0.629639 -0.710549
2.463 -0.770318 0.628882 -0.712815
2.464 -0.771032 0.628124 -0.71508
2.465 -0.771748 0.627366 -0.717346
2.466 -0.772467 0.626608 -0.719611
2.467 -0.773187 0.625849 -0.721876
2.468 -0.77391 0.625089 -0.724142
2.469 -0.774636 0.624329 -0.726407
2.47 -0.775363 0.623569 -0.728673
2.471 -0.776093 0.622808 -0.730938
2.472 -0.776825 0.622046 -0.733204
2.473 -0.777559 0.621284 -0.735469
2.474 -0.778296 0.620522 -0.737735
2.475 -0.779035 0.619759 -0.74
2.476 -0.779776 0.618996 -0.742265
2.477 -0.780519 0.618232 -0.744531
2.478 -0.781265 0.617468 -0.746796
2.479 -0.782013 0.616703 -0.749062
2.48 -0.782763 0.615938 -0.751327
2.481 -0.783516 0.615172 -0.753593
2.482 -0.78427 0.614406 -0.755858
2.483 -0.785027 0.61364 -0.758123
2.484 -0.785787 0.612873 -0.760389
2.485 -0.786548 0.612105 -0.762654
2.486 -0.787312 0.611337 -0.76492
2.487 -0.788078 0.610569 -0.767185
2.488 -0.788846 0.6098 -0.769451
2.489 -0.789617 0.60903 -0.771716
2.49 -0.79039 0.608261 -0.773982
2.491 -0.791165 0.60749 -0.776247
2.492 -0.791942 0.606719 -0.778512
2.493 -0.792722 0.605948 -0.780778
2.494 -0.793504 0.605176 -0.783043
2.495 -0.794288 0.604404 -0.785309
2.496 -0.795074 0.603631 -0.787574
2.497 -0.795863 0.602858 -0.78984
2.498 -0.796654 0.602085 -0.792105
2.499 -0.797447 0.60131 -0.79437
2.5 -0.798243 0.600536 -0.796636
2.501 -0.799041 0.599761 -0.798901
2.502 -0.799841 0.598985 -0.801167
2.503 -0.800643 0.598209 -0.803432
2.504 -0.801447 0.597433 -0.805698
2.505 -0.802254 0.596656 -0.807963
2.506 -0.803063 0.595879 -0.810229
2.507 -0.803875 0.595101 -0.812494
2.508 -0.804688 0.594322 -0.814759
2.509 -0.805504 0.593543 -0.817025
2.51 -0.806322 0.592764 -0.81929
2.511 -0.807143 0.591984 -0.821556
2.512 -0.807966 0.591204 -0.823821
2.513 -0.80879 0.590423 -0.826087
2.514 -0.809616 0.589622 -0.823891
2.515 -0.810438 0.588812 -0.820011
2.516 -0.811256 0.588001 -0.816131
2.517 -0.81207 0.587189 -0.812251
2.518 -0.812881 0.586377 -0.80837
2.519 -0.813687 0.585564 -0.80449
2.52 -0.81449 0.584749 -0.80061
2.521 -0.815288 0.583934 -0.79673
2.522 -0.816083 0.583119 -0.79285
2.523 -0.816874 0.582302 -0.78897
2.524 -0.817661 0.581484 -0.78509
2.525 -0.818444 0.580666 -0.781209
2.526 -0.819223 0.579847 -0.777329
2.527 -0.819999 0.579027 -0.773449
2.528 -0.82077 0.578206 -0.769569
2.529 -0.821538 0.577385 -0.765689
2.53 -0.822302 0.576562 -0.761809
2.531 -0.823062 0.575739 -0.757929
2.532 -0.823818 0.574915 -0.754048
2.533 -0.82457 0.57409 -0.750168
2.534 -0.825318 0.573264 -0.746288
2.535 -0.826062 0.572438 -0.742408
2.536 -0.826803 0.57161 -0.738528
2.537 -0.827539 0.570782 -0.734648
2.538 -0.828272 0.569953 -0.730768
2.539 -0.829001 0.569123 -0.726887
2.54 -0.829726 0.568292 -0.723007
2.541 -0.830447 0.567461 -0.719127
2.542 -0.831164 0.566629 -0.715247
2.543 -0.831877 0.565795 -0.711367
2.544 -0.832587 0.564961 -0.707487
2.545 -0.833292 0.564127 -0.703607
2.546 -0.833994 0.563291 -0.699726
2.547 -0.834692 0.562454 -0.695846
2.548 -0.835386 0.561617 -0.691966
2.549 -0.836076 0.560779 -0.688086
2.55 -0.836762 0.55994 -0.684206
2.551 -0.837444 0.5591 -0.680326
2.552 -0.838122 0.55826 -0.676445
2.553 -0.838797 0.557418 -0.672565
2.554 -0.839468 0.556576 -0.668685
2.555 -0.840134 0.555733 -0.664805
2.556 -0.840797 0.554889 -0.660925
2.557 -0.841456 0.554044 -0.657045
2.558 -0.842111 0.553199 -0.653165
2.559 -0.842763 0.552352 -0.649284
2.56 -0.84341 0.551505 -0.645404
2.561 -0.844053 0.550657 -0.641524
2.562 -0.844693 0.549808 -0.637644
2.563 -0.845329 0.548958 -0.633764
2.564 -0.84596 0.548108 -0.629884
2.565 -0.846588 0.547256 -0.626004
2.566 -0.847212 0.546404 -0.622123
2.567 -0.847833 0.545551 -0.618243
2.568 -0.848449 0.544697 -0.614363
2.569 -0.849061 0.543843 -0.610483
2.57 -0.84967 0.542987 -0.606603
2.571 -0.850275 0.542131 -0.602723
2.572 -0.850875 0.541274 -0.598843
2.573 -0.851472 0.540416 -0.594962
2.574 -0.852065 0.539557 -0.591082
2.575 -0.852654 0.538697 -0.587202
2.576 -0.85324 0.537837 -0.583322
2.577 -0.853821 0.536975 -0.579442
2.578 -0.854399 0.536113 -0.575562
2.579 -0.854972 0.53525 -0.571682
2.58 -0.855542 0.534387 -0.567801
2.581 -0.856108 0.533522 -0.563921
2.582 -0.85667 0.532657 -0.560041
2.583 -0.857228 0.53179 -0.556161
2.584 -0.857782 0.530923 -0.552281
2.585 -0.858332 0.530055 -0.548401
2.586 -0.858879 0.529187 -0.54452
2.587 -0.859421 0.528317 -0.54064
2.588 -0.85996 0.527447 -0.53676
2.589 -0.860495 0.526576 -0.53288
2.59 -0.861026 0.525704 -0.529
2.591 -0.861553 0.524831 -0.52512
2.592 -0.862076 0.523957 -0.52124
2.593 -0.862595 0.523082 -0.517359
2.594 -0.863111 0.522207 -0.513479
2.595 -0.863622 0.521331 -0.509599
2.596 -0.86413 0.520454 -0.505719
2.597 -0.864634 0.519576 -0.501839
2.598 -0.865134 0.518697 -0.497959
2.599 -0.86563 0.517818 -0.494079
2.6 -0.866122 0.516938 -0.490198
2.601 -0.86661 0.516057 -0.486318
2.602 -0.867095 0.515175 -0.482438
2.603 -0.867575 0.514292 -0.478558
2.604 -0.868052 0.513408 -0.474678
2.605 -0.868524 0.512524 -0.470798
2.606 -0.868993 0.511639 -0.466918
2.607 -0.869458 0.510752 -0.463037
2.608 -0.869919 0.509866 -0.459157
2.609 -0.870377 0.508978 -0.455277
2.61 -0.87083 0.508089 -0.451397
2.611 -0.871279 0.5072 -0.447517
2.612 -0.871725 0.50631 -0.443637
2.613 -0.872167 0.505419 -0.439757
2.614 -0.872604 0.504527 -0.435876
2.615 -0.873038 0.503634 -0.431996
2.616 -0.873468 0.50274 -0.428116
2.617 -0.873895 0.501846 -0.424236
2.618 -0.874317 0.500951 -0.420356
2.619 -0.874735 0.500055 -0.416476
2.62 -0.87515 0.499158 -0.412596
2.621 -0.875561 0.49826 -0.408715
2.622 -0.875967 0.497362 -0.404835
2.623 -0.87637 0.496463 -0.400955
2.624 -0.876769 0.495562 -0.397075
2.625 -0.877164 0.494662 -0.393195
2.626 -0.877556 0.49376 -0.389315
2.627 -0.877943 0.492857 -0.385434
2.628 -0.878326 0.491954 -0.381554
2.629 -0.878706 0.491049 -0.377674
2.63 -0.879082 0.490144 -0.373794
2.631 -0.879454 0.489238 -0.369914
2.632 -0.879822 0.488332 -0.366034
2.633 -0.880186 0.487424 -0.362154
2.634 -0.880546 0.486516 -0.358273
2.635 -0.880902 0.485606 -0.354393
2.636 -0.881255 0.484696 -0.350513
2.637 -0.881603 0.483785 -0.346633
2.638 -0.881948 0.482874 -0.342753
2.639 -0.882289 0.481961 -0.338873
2.64 -0.882626 0.481048 -0.334993
2.641 -0.882959 0.480134 -0.331112
2.642 -0.883288 0.479219 -0.327232
2.643 -0.883613 0.478303 -0.323352
2.644 -0.883935 0.477386 -0.319472
2.645 -0.884252 0.476469 -0.315592
2.646 -0.884566 0.47555 -0.311712
2.647 -0.884876 0.474631 -0.307832
2.648 -0.885182 0.473711 -0.303951
2.649 -0.885484 0.47279 -0.300071
2.65 -0.885782 0.471869 -0.296191
2.651 -0.886076 0.470946 -0.292311
2.652 -0.886366 0.470023 -0.288431
2.653 -0.886653 0.469099 -0.284551
2.654 -0.886935 0.468174 -0.280671
2.655 -0.887214 0.467248 -0.27679
2.656 -0.887489 0.466321 -0.27291
2.657 -0.88776 0.465394 -0.26903
2.658 -0.888027 0.464466 -0.26515
2.659 -0.88829 0.463537 -0.26127
2.66 -0.88855 0.462607 -0.25739
2.661 -0.888805 0.461676 -0.253509
2.662 -0.889057 0.460745 -0.249629
2.663 -0.889304 0.459812 -0.245749
2.664 -0.889548 0.458879 -0.241869
2.665 -0.889788 0.457945 -0.237989
2.666 -0.890024 0.45701 -0.234109
2.667 -0.890256 0.456074 -0.230229
2.668 -0.890485 0.455138 -0.226348
2.669 -0.890709 0.4542 -0.222468
2.67 -0.890929 0.453262 -0.218588
2.671 -0.891147 0.452354 -0.218574
2.672 -0.891367 0.451463 -0.220676
2.673 -0.891589 0.450572 -0.222777
2.674 -0.891813 0.44968 -0.224879
2.675 -0.892038 0.448788 -0.226981
2.676 -0.892266 0.447896 -0.229083
2.677 -0.892497 0.447004 -0.231185
2.678 -0.892729 0.446111 -0.233286
2.679 -0.892963 0.445218 -0.235388
2.68 -0.8932 0.444325 -0.23749
2.681 -0.893438 0.443432 -0.239592
2.682 -0.893679 0.442539 -0.241694
2.683 -0.893922 0.441645 -0.243795
2.684 -0.894166 0.440751 -0.245897
2.685 -0.894413 0.439857 -0.247999
2.686 -0.894662 0.438963 -0.250101
2.687 -0.894914 0.438068 -0.252203
2.688 -0.895167 0.437173 -0.254304
2.689 -0.895422 0.436279 -0.256406
2.69 -0.89568 0.435383 -0.258508
2.691 -0.895939 0.434488 -0.26061
2.692 -0.896201 0.433592 -0.262712
2.693 -0.896465 0.432697 -0.264813
2.694 -0.89673 0.431801 -0.266915
2.695 -0.896998 0.430904 -0.269017
2.696 -0.897268 0.430008 -0.271119
2.697 -0.897541 0.429111 -0.27322
2.698 -0.897815 0.428214 -0.275322
2.699 -0.898091 0.427317 -0.277424
2.7 -0.89837 0.42642 -0.279526
2.701 -0.89865 0.425522 -0.281628
2.702 -0.898933 0.424624 -0.283729
2.703 -0.899218 0.423726 -0.285831
2.704 -0.899505 0.422828 -0.287933
2.705 -0.899794 0.42193 -0.290035
2.706 -0.900085 0.421031 -0.292137
2.707 -0.900378 0.420132 -0.294238
2.708 -0.900673 0.419233 -0.29634
2.709 -0.900971 0.418334 -0.298442
2.71 -0.90127 0.417434 -0.300544
2.711 -0.901572 0.416535 -0.302646
2.712 -0.901875 0.415635 -0.304747
2.713 -0.902181 0.414735 -0.306849
2.714 -0.902489 0.413834 -0.308951
2.715 -0.902799 0.412934 -0.311053
2.716 -0.903111 0.412033 -0.313155
2.717 -0.903425 0.411132 -0.315256
2.718 -0.903742 0.410231 -0.317358
2.719 -0.90406 0.409329 -0.31946
