# interpolation 
# x linterp qspline cspline
4.095 0.843808 1.02285 0.893538
4.096 0.843094 1.02383 0.893168
4.097 0.84238 1.02479 0.892794
4.098 0.841666 1.02575 0.892417
4.099 0.840952 1.02671 0.892037
4.1 0.840238 1.02767 0.891653
4.101 0.839524 1.02862 0.891265
4.102 0.83881 1.02956 0.890875
4.103 0.838095 1.0305 0.89048
4.104 0.837381 1.03144 0.890083
4.105 0.836667 1.03237 0.889682
4.106 0.835953 1.0333 0.889278
4.107 0.835239 1.03423 0.88887
4.108 0.834525 1.03515 0.888459
4.109 0.833811 1.03607 0.888044
4.11 0.833097 1.03698 0.887627
4.111 0.832383 1.03789 0.887205
4.112 0.831669 1.03879 0.886781
4.113 0.830955 1.03969 0.886353
4.114 0.83024 1.04059 0.885922
4.115 0.829526 1.04148 0.885488
4.116 0.828812 1.04236 0.88505
4.117 0.828098 1.04325 0.884609
4.118 0.827384 1.04413 0.884165
4.119 0.82667 1.045 0.883717
4.12 0.825956 1.04587 0.883266
4.121 0.825242 1.04674 0.882812
4.122 0.824528 1.0476 0.882355
4.123 0.823814 1.04846 0.881894
4.124 0.823099 1.04931 0.881431
4.125 0.822385 1.05016 0.880964
4.126 0.821671 1.05101 0.880493
4.127 0.820957 1.05185 0.88002
4.128 0.820243 1.05269 0.879543
4.129 0.819529 1.05352 0.879063
4.13 0.818815 1.05435 0.87858
4.131 0.818101 1.05518 0.878094
4.132 0.817387 1.056 0.877605
4.133 0.816673 1.05681 0.877112
4.134 0.815958 1.05762 0.876617
4.135 0.815244 1.05843 0.876118
4.136 0.81453 1.05924 0.875616
4.137 0.813816 1.06004 0.875111
4.138 0.813102 1.06083 0.874603
4.139 0.812388 1.06162 0.874092
4.14 0.811674 1.06241 0.873577
4.141 0.81096 1.06319 0.87306
4.142 0.810246 1.06397 0.87254
4.143 0.809532 1.06475 0.872016
4.144 0.808818 1.06552 0.871489
4.145 0.808103 1.06629 0.87096
4.146 0.807389 1.06705 0.870427
4.147 0.806675 1.06781 0.869891
4.148 0.805961 1.06856 0.869353
4.149 0.805247 1.06931 0.868811
4.15 0.804533 1.07006 0.868266
4.151 0.803819 1.0708 0.867718
4.152 0.803105 1.07154 0.867167
4.153 0.802391 1.07227 0.866614
4.154 0.801677 1.073 0.866057
4.155 0.800962 1.07372 0.865497
4.156 0.800248 1.07444 0.864935
4.157 0.799534 1.07516 0.864369
4.158 0.79882 1.07587 0.863801
4.159 0.798106 1.07658 0.863229
4.16 0.797392 1.07729 0.862655
4.161 0.796678 1.07799 0.862077
4.162 0.795964 1.07868 0.861497
4.163 0.79525 1.07937 0.860914
4.164 0.794536 1.08006 0.860328
4.165 0.793822 1.08074 0.859739
4.166 0.793107 1.08142 0.859147
4.167 0.792393 1.0821 0.858553
4.168 0.791679 1.08277 0.857955
4.169 0.790965 1.08343 0.857355
4.17 0.790251 1.0841 0.856752
4.171 0.789537 1.08476 0.856146
4.172 0.788823 1.08541 0.855537
4.173 0.788109 1.08606 0.854926
4.174 0.787395 1.08671 0.854311
4.175 0.786681 1.08735 0.853694
4.176 0.785966 1.08798 0.853074
4.177 0.785252 1.08862 0.852451
4.178 0.784538 1.08925 0.851826
4.179 0.783824 1.08987 0.851197
4.18 0.78311 1.09049 0.850566
4.181 0.782396 1.09111 0.849933
4.182 0.781682 1.09172 0.849296
4.183 0.780968 1.09233 0.848657
4.184 0.780254 1.09293 0.848015
4.185 0.77954 1.09353 0.84737
4.186 0.778826 1.09413 0.846723
4.187 0.778111 1.09472 0.846073
4.188 0.777397 1.09531 0.84542
4.189 0.776683 1.09589 0.844765
4.19 0.775969 1.09647 0.844107
4.191 0.775255 1.09705 0.843446
4.192 0.774541 1.09762 0.842783
4.193 0.773827 1.09818 0.842117
4.194 0.773113 1.09875 0.841448
4.195 0.772399 1.09931 0.840777
4.196 0.771685 1.09986 0.840103
4.197 0.77097 1.10041 0.839426
4.198 0.770256 1.10096 0.838747
4.199 0.769542 1.1015 0.838066
4.2 0.768828 1.10203 0.837381
4.201 0.768114 1.10257 0.836695
4.202 0.7674 1.1031 0.836005
4.203 0.766686 1.10362 0.835313
4.204 0.765972 1.10414 0.834619
4.205 0.765258 1.10466 0.833922
4.206 0.764544 1.10517 0.833222
4.207 0.763829 1.10568 0.83252
4.208 0.763115 1.10618 0.831816
4.209 0.762401 1.10668 0.831109
4.21 0.761687 1.10718 0.830399
4.211 0.760973 1.10767 0.829687
4.212 0.760259 1.10816 0.828972
4.213 0.759545 1.10864 0.828255
4.214 0.758831 1.10912 0.827536
4.215 0.758117 1.1096 0.826814
4.216 0.757403 1.11007 0.82609
4.217 0.756689 1.11053 0.825363
4.218 0.755974 1.111 0.824634
4.219 0.75526 1.11146 0.823902
4.22 0.754546 1.11191 0.823168
4.221 0.753832 1.11236 0.822432
4.222 0.753118 1.11281 0.821693
4.223 0.752404 1.11325 0.820952
4.224 0.75169 1.11369 0.820208
4.225 0.750976 1.11412 0.819462
4.226 0.750262 1.11455 0.818714
4.227 0.749548 1.11497 0.817963
4.228 0.748833 1.11539 0.81721
4.229 0.748119 1.11581 0.816455
4.23 0.747405 1.11622 0.815697
4.231 0.746691 1.11663 0.814937
4.232 0.745977 1.11704 0.814175
4.233 0.745263 1.11744 0.81341
4.234 0.744549 1.11783 0.812644
4.235 0.743835 1.11822 0.811874
4.236 0.743121 1.11861 0.811103
4.237 0.742407 1.11899 0.810329
4.238 0.741693 1.11937 0.809553
4.239 0.740978 1.11975 0.808775
4.24 0.740264 1.12012 0.807995
4.241 0.73955 1.12049 0.807212
4.242 0.738836 1.12085 0.806427
4.243 0.738122 1.12121 0.80564
4.244 0.737408 1.12156 0.804851
4.245 0.736694 1.12191 0.80406
4.246 0.73598 1.12226 0.803266
4.247 0.735266 1.1226 0.80247
4.248 0.734552 1.12294 0.801672
4.249 0.733837 1.12327 0.800872
4.25 0.733123 1.1236 0.80007
4.251 0.732409 1.12392 0.799265
4.252 0.731695 1.12425 0.798459
4.253 0.730981 1.12456 0.79765
4.254 0.730267 1.12487 0.796839
4.255 0.729553 1.12518 0.796026
4.256 0.728839 1.12549 0.795211
4.257 0.728125 1.12579 0.794394
4.258 0.727411 1.12608 0.793575
4.259 0.726696 1.12638 0.792754
4.26 0.725982 1.12666 0.791931
4.261 0.725268 1.12695 0.791105
4.262 0.724554 1.12723 0.790278
4.263 0.72384 1.1275 0.789448
4.264 0.723126 1.12777 0.788617
4.265 0.722412 1.12804 0.787783
4.266 0.721698 1.1283 0.786948
4.267 0.720984 1.12856 0.78611
4.268 0.72027 1.12881 0.785271
4.269 0.719556 1.12906 0.784429
4.27 0.718841 1.12931 0.783586
4.271 0.718127 1.12955 0.78274
4.272 0.717413 1.12979 0.781893
4.273 0.716699 1.13002 0.781043
4.274 0.715985 1.13025 0.780192
4.275 0.715271 1.13048 0.779339
4.276 0.714557 1.1307 0.778484
4.277 0.713843 1.13092 0.777626
4.278 0.713129 1.13113 0.776767
4.279 0.712415 1.13134 0.775906
4.28 0.7117 1.13154 0.775044
4.281 0.710986 1.13174 0.774179
4.282 0.710272 1.13194 0.773312
4.283 0.709558 1.13213 0.772444
4.284 0.708844 1.13232 0.771574
4.285 0.70813 1.1325 0.770701
4.286 0.707416 1.13268 0.769827
4.287 0.706702 1.13285 0.768952
4.288 0.705988 1.13302 0.768074
4.289 0.705274 1.13319 0.767194
4.29 0.70456 1.13335 0.766313
4.291 0.703845 1.13351 0.76543
4.292 0.703131 1.13367 0.764545
4.293 0.702417 1.13382 0.763658
4.294 0.701703 1.13396 0.76277
4.295 0.700989 1.13411 0.76188
4.296 0.700275 1.13424 0.760988
4.297 0.699561 1.13438 0.760094
4.298 0.698847 1.13451 0.759199
4.299 0.698133 1.13463 0.758302
4.3 0.697419 1.13475 0.757403
4.301 0.696704 1.13487 0.756502
4.302 0.69599 1.13498 0.7556
4.303 0.695276 1.13509 0.754696
4.304 0.694562 1.13519 0.75379
4.305 0.693848 1.13529 0.752883
4.306 0.693134 1.13539 0.751974
4.307 0.69242 1.13548 0.751063
4.308 0.691706 1.13557 0.75015
4.309 0.690992 1.13565 0.749236
4.31 0.690278 1.13573 0.748321
4.311 0.689564 1.13581 0.747403
4.312 0.688849 1.13588 0.746485
4.313 0.688135 1.13595 0.745564
4.314 0.687421 1.13601 0.744642
4.315 0.686707 1.13607 0.743718
4.316 0.685993 1.13612 0.742793
4.317 0.685279 1.13617 0.741866
4.318 0.684565 1.13622 0.740938
4.319 0.683851 1.13626 0.740008
4.32 0.683137 1.1363 0.739076
4.321 0.682423 1.13633 0.738143
4.322 0.681708 1.13636 0.737208
4.323 0.680994 1.13639 0.736272
4.324 0.68028 1.13641 0.735335
4.325 0.679566 1.13642 0.734395
4.326 0.678852 1.13644 0.733455
4.327 0.678138 1.13644 0.732512
4.328 0.677424 1.13645 0.731569
4.329 0.67671 1.13645 0.730624
4.33 0.675996 1.13645 0.729677
4.331 0.675282 1.13644 0.728729
4.332 0.674567 1.13642 0.72778
4.333 0.673853 1.13641 0.726829
4.334 0.673139 1.13639 0.725876
4.335 0.672425 1.13636 0.724923
4.336 0.671711 1.13633 0.723967
4.337 0.670997 1.1363 0.723011
4.338 0.670283 1.13626 0.722053
4.339 0.669569 1.13622 0.721093
4.34 0.668855 1.13618 0.720133
4.341 0.668141 1.13613 0.71917
4.342 0.667427 1.13607 0.718207
4.343 0.666712 1.13601 0.717242
4.344 0.665998 1.13595 0.716276
4.345 0.665284 1.13589 0.715308
4.346 0.66457 1.13582 0.714339
4.347 0.663856 1.13574 0.713369
4.348 0.663142 1.13566 0.712398
4.349 0.662428 1.13558 0.711425
4.35 0.661714 1.13549 0.710451
4.351 0.661 1.1354 0.709475
4.352 0.660286 1.1353 0.708499
4.353 0.659571 1.1352 0.707521
4.354 0.658857 1.1351 0.706542
4.355 0.658143 1.13499 0.705561
4.356 0.657429 1.13488 0.70458
4.357 0.656715 1.13476 0.703597
4.358 0.656001 1.13464 0.702612
4.359 0.655287 1.13452 0.701627
4.36 0.654573 1.13439 0.700641
4.361 0.653859 1.13426 0.699653
4.362 0.653145 1.13412 0.698664
4.363 0.652431 1.13398 0.697674
4.364 0.651716 1.13383 0.696682
4.365 0.651002 1.13368 0.69569
4.366 0.650288 1.13353 0.694696
4.367 0.649574 1.13337 0.693701
4.368 0.64886 1.13321 0.692706
4.369 0.648146 1.13304 0.691709
4.37 0.647432 1.13287 0.69071
4.371 0.646718 1.1327 0.689711
4.372 0.646004 1.13252 0.688711
4.373 0.64529 1.13234 0.687709
4.374 0.644575 1.13215 0.686707
4.375 0.643861 1.13196 0.685703
4.376 0.643147 1.13176 0.684698
4.377 0.642433 1.13156 0.683692
4.378 0.641719 1.13136 0.682686
4.379 0.641005 1.13115 0.681678
4.38 0.640291 1.13094 0.680669
4.381 0.639577 1.13072 0.679659
4.382 0.638863 1.1305 0.678648
4.383 0.638149 1.13028 0.677636
4.384 0.637434 1.13005 0.676623
4.385 0.63672 1.12981 0.675609
4.386 0.636006 1.12958 0.674594
4.387 0.635292 1.12934 0.673578
4.388 0.634578 1.12909 0.672561
4.389 0.633864 1.12884 0.671543
4.39 0.63315 1.12859 0.670524
4.391 0.632436 1.12833 0.669505
4.392 0.631722 1.12807 0.668484
4.393 0.631008 1.1278 0.667462
4.394 0.630294 1.12753 0.66644
4.395 0.629579 1.12725 0.665416
4.396 0.628865 1.12698 0.664392
4.397 0.628151 1.12669 0.663367
4.398 0.627437 1.12641 0.66234
4.399 0.626723 1.12611 0.661313
4.4 0.626009 1.12582 0.660286
4.401 0.625295 1.12552 0.659257
4.402 0.624581 1.12521 0.658227
4.403 0.623867 1.12491 0.657197
4.404 0.623153 1.12459 0.656166
4.405 0.622438 1.12428 0.655134
4.406 0.621724 1.12396 0.654101
4.407 0.62101 1.12363 0.653067
4.408 0.620296 1.1233 0.652032
4.409 0.619582 1.12297 0.650997
4.41 0.618868 1.12263 0.649961
4.411 0.618154 1.12229 0.648924
4.412 0.61744 1.12195 0.647887
4.413 0.616726 1.1216 0.646848
4.414 0.616012 1.12124 0.645809
4.415 0.615298 1.12089 0.64477
4.416 0.614583 1.12052 0.643729
4.417 0.613869 1.12016 0.642688
4.418 0.613155 1.11979 0.641646
4.419 0.612441 1.11941 0.640603
4.42 0.611727 1.11903 0.63956
4.421 0.611013 1.11865 0.638516
4.422 0.610299 1.11826 0.637471
4.423 0.609585 1.11787 0.636425
4.424 0.608871 1.11748 0.635379
4.425 0.608157 1.11708 0.634333
4.426 0.607442 1.11667 0.633285
4.427 0.606728 1.11627 0.632237
4.428 0.606014 1.11585 0.631189
4.429 0.6053 1.11544 0.630139
4.43 0.604586 1.11502 0.62909
4.431 0.603872 1.11459 0.628039
4.432 0.603158 1.11416 0.626988
4.433 0.602444 1.11373 0.625936
4.434 0.60173 1.11329 0.624884
4.435 0.601016 1.11285 0.623832
4.436 0.600302 1.11241 0.622778
4.437 0.599587 1.11196 0.621724
4.438 0.598873 1.1115 0.62067
4.439 0.598159 1.11105 0.619615
4.44 0.597445 1.11058 0.61856
4.441 0.596731 1.11012 0.617504
4.442 0.596017 1.10965 0.616447
4.443 0.595303 1.10917 0.61539
4.444 0.594589 1.10869 0.614333
4.445 0.593875 1.10821 0.613275
4.446 0.593161 1.10772 0.612216
4.447 0.592446 1.10723 0.611157
4.448 0.591732 1.10674 0.610098
4.449 0.591018 1.10624 0.609038
4.45 0.590304 1.10573 0.607978
4.451 0.58959 1.10522 0.606917
4.452 0.588876 1.10471 0.605856
4.453 0.588162 1.1042 0.604795
4.454 0.587448 1.10368 0.603733
4.455 0.586734 1.10315 0.602671
4.456 0.58602 1.10262 0.601608
4.457 0.585305 1.10209 0.600545
4.458 0.584591 1.10155 0.599482
4.459 0.583877 1.10101 0.598418
4.46 0.583163 1.10047 0.597354
4.461 0.582449 1.09992 0.596289
4.462 0.581735 1.09936 0.595224
4.463 0.581021 1.0988 0.594159
4.464 0.580307 1.09824 0.593094
4.465 0.579593 1.09768 0.592028
4.466 0.578879 1.09711 0.590962
4.467 0.578165 1.09653 0.589896
4.468 0.57745 1.09595 0.588829
4.469 0.576736 1.09537 0.587762
4.47 0.576022 1.09478 0.586695
4.471 0.575308 1.09419 0.585628
4.472 0.574594 1.0936 0.58456
4.473 0.57388 1.093 0.583492
4.474 0.573166 1.09239 0.582424
4.475 0.572452 1.09179 0.581356
4.476 0.571738 1.09117 0.580287
4.477 0.571024 1.09056 0.579218
4.478 0.570309 1.08994 0.578149
4.479 0.569595 1.08931 0.57708
4.48 0.568881 1.08868 0.576011
4.481 0.568167 1.08805 0.574941
4.482 0.567453 1.08741 0.573872
4.483 0.566739 1.08677 0.572802
4.484 0.566025 1.08613 0.571732
4.485 0.565311 1.08548 0.570662
4.486 0.564597 1.08482 0.569591
4.487 0.563883 1.08417 0.568521
4.488 0.563169 1.0835 0.567451
4.489 0.562454 1.08284 0.56638
4.49 0.56174 1.08217 0.565309
4.491 0.561026 1.08149 0.564239
4.492 0.560312 1.08081 0.563168
4.493 0.559598 1.08013 0.562097
4.494 0.558884 1.07944 0.561026
4.495 0.55817 1.07875 0.559955
4.496 0.557456 1.07806 0.558884
4.497 0.556742 1.07736 0.557813
4.498 0.556028 1.07665 0.556742
4.499 0.555313 1.07595 0.555671
4.5 0.554599 1.07523 0.554599
4.501 0.553885 1.07452 0.553528
4.502 0.553171 1.0738 0.552457
4.503 0.552457 1.07307 0.551386
4.504 0.551743 1.07234 0.550315
4.505 0.551029 1.07161 0.549244
4.506 0.550315 1.07087 0.548173
4.507 0.549601 1.07013 0.547102
4.508 0.548887 1.06939 0.546031
4.509 0.548172 1.06864 0.54496
4.51 0.547458 1.06789 0.543889
4.511 0.546744 1.06713 0.542819
4.512 0.54603 1.06637 0.541748
4.513 0.545316 1.0656 0.540678
4.514 0.544602 1.06483 0.539607
4.515 0.543888 1.06405 0.538537
4.516 0.543174 1.06328 0.537467
4.517 0.54246 1.06249 0.536397
4.518 0.541746 1.06171 0.535327
4.519 0.541032 1.06091 0.534257
4.52 0.540317 1.06012 0.533188
4.521 0.539603 1.05932 0.532119
4.522 0.538889 1.05852 0.531049
4.523 0.538175 1.05771 0.52998
4.524 0.537461 1.0569 0.528912
4.525 0.536747 1.05608 0.527843
4.526 0.536033 1.05526 0.526775
4.527 0.535319 1.05444 0.525707
4.528 0.534605 1.05361 0.524639
4.529 0.533891 1.05277 0.523571
4.53 0.533176 1.05194 0.522504
4.531 0.532462 1.0511 0.521436
4.532 0.531748 1.05025 0.52037
4.533 0.531034 1.0494 0.519303
4.534 0.53032 1.04855 0.518237
4.535 0.529606 1.04769 0.517171
4.536 0.528892 1.04683 0.516105
4.537 0.528178 1.04596 0.515039
4.538 0.527464 1.04509 0.513974
4.539 0.52675 1.04422 0.512909
4.54 0.526036 1.04334 0.511845
4.541 0.525321 1.04246 0.510781
4.542 0.524607 1.04157 0.509717
4.543 0.523893 1.04068 0.508654
4.544 0.523179 1.03978 0.507591
4.545 0.522465 1.03888 0.506528
4.546 0.521751 1.03798 0.505466
4.547 0.521037 1.03707 0.504404
4.548 0.520323 1.03616 0.503342
4.549 0.519609 1.03524 0.502281
4.55 0.518895 1.03432 0.501221
4.551 0.51818 1.0334 0.50016
4.552 0.517466 1.03247 0.499101
4.553 0.516752 1.03154 0.498041
4.554 0.516038 1.0306 0.496982
4.555 0.515324 1.02966 0.495924
4.556 0.51461 1.02871 0.494866
4.557 0.513896 1.02776 0.493809
4.558 0.513182 1.02681 0.492752
4.559 0.512468 1.02585 0.491695
4.56 0.511754 1.02489 0.490639
4.561 0.51104 1.02393 0.489584
4.562 0.510325 1.02296 0.488529
4.563 0.509611 1.02198 0.487474
4.564 0.508897 1.021 0.486421
4.565 0.508183 1.02002 0.485367
4.566 0.507469 1.01903 0.484314
4.567 0.506755 1.01804 0.483262
4.568 0.506041 1.01705 0.482211
4.569 0.505327 1.01605 0.48116
4.57 0.504613 1.01504 0.480109
4.571 0.503899 1.01404 0.479059
4.572 0.503184 1.01302 0.47801
4.573 0.50247 1.01201 0.476961
4.574 0.501756 1.01099 0.475913
4.575 0.501042 1.00996 0.474866
4.576 0.500328 1.00893 0.473819
4.577 0.499614 1.0079 0.472773
4.578 0.4989 1.00686 0.471728
4.579 0.498186 1.00582 0.470683
4.58 0.497472 1.00478 0.469639
4.581 0.496758 1.00373 0.468596
4.582 0.496043 1.00268 0.467553
4.583 0.495329 1.00162 0.466511
4.584 0.494615 1.00056 0.46547
4.585 0.493901 0.99949 0.464429
4.586 0.493187 0.99842 0.463389
4.587 0.492473 0.997345 0.46235
4.588 0.491759 0.996267 0.461312
4.589 0.491045 0.995184 0.460274
4.59 0.490331 0.994097 0.459238
4.591 0.489617 0.993006 0.458202
4.592 0.488903 0.991911 0.457166
4.593 0.488188 0.990811 0.456132
4.594 0.487474 0.989708 0.455098
4.595 0.48676 0.9886 0.454065
4.596 0.486046 0.987488 0.453033
4.597 0.485332 0.986372 0.452002
4.598 0.484618 0.985252 0.450971
4.599 0.483904 0.984128 0.449942
4.6 0.48319 0.982999 0.448913
4.601 0.482476 0.981867 0.447885
4.602 0.481762 0.98073 0.446858
4.603 0.481047 0.979589 0.445832
4.604 0.480333 0.978444 0.444807
4.605 0.479619 0.977294 0.443783
4.606 0.478905 0.976141 0.442759
4.607 0.478191 0.974983 0.441737
4.608 0.477477 0.973821 0.440715
4.609 0.476763 0.972655 0.439694
4.61 0.476049 0.971485 0.438674
4.611 0.475335 0.970311 0.437656
4.612 0.474621 0.969132 0.436638
4.613 0.473907 0.967949 0.435621
4.614 0.473192 0.966763 0.434605
4.615 0.472478 0.965572 0.43359
4.616 0.471764 0.964377 0.432576
4.617 0.47105 0.963177 0.431563
4.618 0.470336 0.961974 0.430551
4.619 0.469622 0.960766 0.42954
4.62 0.468908 0.959554 0.42853
4.621 0.468194 0.958338 0.427521
4.622 0.46748 0.957118 0.426513
4.623 0.466766 0.955894 0.425506
4.624 0.466051 0.954665 0.424501
4.625 0.465337 0.953433 0.423496
4.626 0.464623 0.952196 0.422492
4.627 0.463909 0.950955 0.42149
4.628 0.463195 0.94971 0.420488
4.629 0.462481 0.94846 0.419488
4.63 0.461767 0.947207 0.418488
4.631 0.461053 0.945949 0.41749
4.632 0.460339 0.944687 0.416493
4.633 0.459625 0.943421 0.415497
4.634 0.458911 0.942151 0.414502
4.635 0.458196 0.940877 0.413509
4.636 0.457482 0.939599 0.412516
4.637 0.456768 0.938316 0.411525
4.638 0.456054 0.937029 0.410535
4.639 0.45534 0.935738 0.409546
4.64 0.454626 0.934443 0.408558
4.641 0.453912 0.933144 0.407572
4.642 0.453198 0.93184 0.406586
4.643 0.452484 0.930533 0.405602
4.644 0.45177 0.929221 0.404619
4.645 0.451055 0.927905 0.403638
4.646 0.450341 0.926585 0.402657
4.647 0.449627 0.925261 0.401678
4.648 0.448913 0.923932 0.4007
4.649 0.448199 0.9226 0.399723
4.65 0.447485 0.921263 0.398748
4.651 0.446771 0.919922 0.397774
4.652 0.446057 0.918577 0.396801
4.653 0.445343 0.917227 0.39583
4.654 0.444629 0.915874 0.394859
4.655 0.443914 0.914516 0.39389
4.656 0.4432 0.913155 0.392923
4.657 0.442486 0.911789 0.391957
4.658 0.441772 0.910419 0.390992
4.659 0.441058 0.909044 0.390028
4.66 0.440344 0.907666 0.389066
4.661 0.43963 0.906283 0.388105
4.662 0.438916 0.904897 0.387146
4.663 0.438202 0.903506 0.386188
4.664 0.437488 0.902111 0.385231
4.665 0.436774 0.900711 0.384276
4.666 0.436059 0.899308 0.383322
4.667 0.435345 0.8979 0.38237
4.668 0.434631 0.896489 0.381419
4.669 0.433917 0.895073 0.38047
4.67 0.433203 0.893653 0.379522
4.671 0.432489 0.892228 0.378575
4.672 0.431775 0.8908 0.37763
4.673 0.431061 0.889367 0.376686
4.674 0.430347 0.887931 0.375744
4.675 0.429633 0.88649 0.374803
4.676 0.428918 0.885045 0.373864
4.677 0.428204 0.883595 0.372927
4.678 0.42749 0.882142 0.37199
4.679 0.426776 0.880684 0.371056
4.68 0.426062 0.879223 0.370123
4.681 0.425348 0.877757 0.369191
4.682 0.424634 0.876287 0.368261
4.683 0.42392 0.874813 0.367333
4.684 0.423206 0.873334 0.366406
4.685 0.422492 0.871852 0.365481
4.686 0.421778 0.870365 0.364557
4.687 0.421063 0.868874 0.363635
4.688 0.420349 0.867379 0.362714
4.689 0.419635 0.86588 0.361795
4.69 0.418921 0.864376 0.360878
4.691 0.418207 0.862869 0.359962
4.692 0.417493 0.861357 0.359048
4.693 0.416779 0.859841 0.358136
4.694 0.416065 0.858321 0.357225
4.695 0.415351 0.856797 0.356316
4.696 0.414637 0.855269 0.355409
4.697 0.413922 0.853736 0.354503
4.698 0.413208 0.852199 0.353599
4.699 0.412494 0.850659 0.352697
4.7 0.41178 0.849114 0.351796
4.701 0.411066 0.847564 0.350897
4.702 0.410352 0.846011 0.35
4.703 0.409638 0.844453 0.349105
4.704 0.408924 0.842892 0.348211
4.705 0.40821 0.841326 0.347319
4.706 0.407496 0.839756 0.346429
4.707 0.406781 0.838182 0.34554
4.708 0.406067 0.836603 0.344654
4.709 0.405353 0.835021 0.343769
4.71 0.404639 0.833434 0.342886
4.711 0.403925 0.831843 0.342004
4.712 0.403211 0.830248 0.341125
4.713 0.402497 0.828649 0.340247
4.714 0.401783 0.827046 0.339371
4.715 0.401069 0.825438 0.338497
4.716 0.400355 0.823827 0.337625
4.717 0.399641 0.822211 0.336755
4.718 0.398926 0.820591 0.335886
4.719 0.398212 0.818967 0.33502
4.72 0.397498 0.817338 0.334155
4.721 0.396784 0.815706 0.333292
4.722 0.39607 0.814069 0.332431
4.723 0.395356 0.812428 0.331572
4.724 0.394642 0.810783 0.330715
4.725 0.393928 0.809134 0.32986
4.726 0.393214 0.807481 0.329007
4.727 0.3925 0.805823 0.328155
4.728 0.391785 0.804162 0.327306
4.729 0.391071 0.802496 0.326459
4.73 0.390357 0.800826 0.325613
4.731 0.389643 0.799152 0.32477
4.732 0.388929 0.797473 0.323928
4.733 0.388215 0.795791 0.323088
4.734 0.387501 0.794104 0.322251
4.735 0.386787 0.792413 0.321415
4.736 0.386073 0.790719 0.320582
4.737 0.385359 0.789019 0.31975
4.738 0.384645 0.787316 0.318921
4.739 0.38393 0.785609 0.318094
4.74 0.383216 0.783897 0.317268
4.741 0.382502 0.782181 0.316445
4.742 0.381788 0.780461 0.315624
4.743 0.381074 0.778737 0.314804
4.744 0.38036 0.777009 0.313987
4.745 0.379646 0.775276 0.313172
4.746 0.378932 0.77354 0.312359
4.747 0.378218 0.771799 0.311549
4.748 0.377504 0.770054 0.31074
4.749 0.376789 0.768305 0.309933
4.75 0.376075 0.766552 0.309129
4.751 0.375361 0.764794 0.308327
4.752 0.374647 0.763033 0.307526
4.753 0.373933 0.761267 0.306728
4.754 0.373219 0.759497 0.305933
4.755 0.372505 0.757723 0.305139
4.756 0.371791 0.755944 0.304348
